location_id,provider_id,hospital_name,city,state,latitude,longitude,beds,trauma_level,total_staff,website
6581,16581,Hospital Mercy Care Center,Seattle,WA,43.982244,-86.071637,385.0,,424.0,www.hospital6581.com
6582,16582,Hospital Regional Medical Center,Chicago,IL,36.2244,-110.520492,73.0,Level 1,1792.0,www.hospital6582.com
6583,16583,Hospital Hope Clinic,Houston,TX,37.309909,-90.181794,,Level 1,,
6584,16584,Hospital Memorial Care Center,Miami,AZ,35.820729,-83.986486,174.0,Level 3,1142.0,www.hospital6584.com
6585,16585,Hospital Community Health System,Boston,AZ,31.957207,-104.774439,76.0,Level 1,408.0,
6586,16586,Hospital Unity Care Center,Miami,AZ,44.179739,-109.475246,52.0,,592.0,www.hospital6586.com
6587,16587,Hospital St. Mary Health System,Philadelphia,CA,34.418096,-104.163779,160.0,Level 1,857.0,
6588,16588,Hospital Community Clinic,Houston,PA,44.584631,-75.685755,310.0,Level 2,,www.hospital6588.com
6589,16589,Hospital Memorial Medical Center,Boston,WA,31.112388,-111.44473,220.0,,1181.0,www.hospital6589.com
6590,16590,Hospital Community Care Center,Dallas,MA,36.323611,-115.243782,45.0,Level 1,443.0,
6591,16591,Hospital Grace Clinic,Dallas,GA,34.71203,-76.735202,63.0,Level 3,746.0,www.hospital6591.com
6592,16592,Hospital Community Clinic,Phoenix,MA,36.057509,-96.244519,,,1165.0,www.hospital6592.com
6593,16593,Hospital General Hospital,Dallas,PA,40.027298,-77.73994,212.0,,1685.0,www.hospital6593.com
6594,16594,Hospital Unity Care Center,Miami,WA,32.317022,-113.762639,471.0,Level 1,,www.hospital6594.com
6595,16595,Hospital Community Clinic,Atlanta,IL,39.500545,-118.379105,500.0,Level 2,162.0,
6596,16596,Hospital Community Care Center,Miami,AZ,33.990633,-117.089039,399.0,Level 1,1773.0,www.hospital6596.com
6597,16597,Hospital Mercy Hospital,Atlanta,NY,42.513203,-119.685508,323.0,,1032.0,www.hospital6597.com
6598,16598,Hospital Unity Medical Center,Boston,TX,37.245042,-110.001593,305.0,Level 2,898.0,www.hospital6598.com
6599,16599,Hospital Grace Clinic,Atlanta,WA,38.95655,-90.408507,486.0,Level 3,1870.0,www.hospital6599.com
6600,16600,Hospital Central Care Center,Seattle,IL,36.974006,-86.8996,339.0,Level 3,1721.0,www.hospital6600.com
6601,16601,Hospital General Clinic,Los Angeles,GA,31.019961,-81.919443,448.0,Level 3,,
6602,16602,Hospital Memorial Care Center,Dallas,TX,39.94263,-78.233072,41.0,Level 1,258.0,www.hospital6602.com
6603,16603,Hospital St. Mary Clinic,Chicago,AZ,44.234873,-86.353581,,,1075.0,
6604,16604,Hospital Memorial Clinic,Houston,AZ,35.416428,-104.016054,452.0,Level 2,1365.0,www.hospital6604.com
6605,16605,Hospital Central Clinic,Houston,PA,32.091611,-100.305796,272.0,,494.0,www.hospital6605.com
6606,16606,Hospital Hope Medical Center,Miami,NY,32.445262,-110.647788,374.0,Level 3,292.0,www.hospital6606.com
6607,16607,Hospital Community Health System,Miami,TX,40.691336,-119.711234,318.0,,1553.0,
6608,16608,Hospital Regional Medical Center,Seattle,WA,35.889949,-82.397501,,Level 3,1570.0,www.hospital6608.com
6609,16609,Hospital General Care Center,Houston,AZ,41.660005,-96.614877,175.0,,,www.hospital6609.com
6610,16610,Hospital Regional Hospital,Houston,IL,31.324,-118.902687,490.0,Level 3,1065.0,
6611,16611,Hospital Grace Care Center,Dallas,FL,33.087739,-116.314377,474.0,Level 3,1951.0,www.hospital6611.com
6612,16612,Hospital Memorial Medical Center,Philadelphia,TX,32.622869,-109.719067,80.0,Level 1,,
6613,16613,Hospital Regional Clinic,Chicago,IL,42.110918,-111.721478,316.0,Level 1,1733.0,www.hospital6613.com
6614,16614,Hospital Hope Clinic,Los Angeles,CA,40.546426,-113.284898,226.0,,474.0,
6615,16615,Hospital Mercy Care Center,Dallas,GA,35.955318,-104.342135,83.0,,1404.0,www.hospital6615.com
6616,16616,Hospital Memorial Medical Center,Phoenix,FL,40.821672,-95.307505,220.0,,703.0,www.hospital6616.com
6617,16617,Hospital Grace Health System,Chicago,PA,38.187887,-85.454886,135.0,,1053.0,
6618,16618,Hospital Unity Health System,Phoenix,IL,33.960008,-115.261381,466.0,Level 3,,www.hospital6618.com
6619,16619,Hospital Central Hospital,Miami,CA,44.420754,-118.031487,158.0,Level 2,1787.0,www.hospital6619.com
6620,16620,Hospital St. Mary Health System,Seattle,AZ,35.615637,-95.76411,211.0,Level 3,1814.0,www.hospital6620.com
6621,16621,Hospital Hope Care Center,Seattle,NY,40.634835,-101.759336,80.0,Level 3,1425.0,www.hospital6621.com
6622,16622,Hospital Unity Medical Center,Miami,AZ,34.142919,-76.889664,74.0,Level 1,719.0,www.hospital6622.com
6623,16623,Hospital Community Hospital,Seattle,GA,36.594306,-115.940715,211.0,Level 1,1918.0,www.hospital6623.com
6624,16624,Hospital Mercy Clinic,Miami,GA,37.045718,-102.585747,423.0,Level 1,748.0,www.hospital6624.com
6625,16625,Hospital Mercy Clinic,Seattle,MA,39.644652,-94.114208,89.0,,420.0,www.hospital6625.com
6626,16626,Hospital Central Hospital,Atlanta,PA,34.374186,-75.532872,40.0,Level 3,1728.0,www.hospital6626.com
6627,16627,Hospital Central Clinic,Miami,TX,39.332666,-115.144401,142.0,Level 1,1616.0,www.hospital6627.com
6628,16628,Hospital Grace Care Center,Boston,GA,39.164979,-88.733357,498.0,Level 2,534.0,www.hospital6628.com
6629,16629,Hospital Mercy Medical Center,Miami,MA,31.30883,-88.056034,109.0,Level 3,50.0,
6630,16630,Hospital General Clinic,Seattle,WA,43.425788,-102.502396,267.0,Level 2,1482.0,www.hospital6630.com
6631,16631,Hospital General Clinic,Seattle,FL,33.842097,-76.976136,352.0,Level 3,615.0,www.hospital6631.com
6632,16632,Hospital Regional Medical Center,Los Angeles,CA,42.864326,-102.22942,,Level 3,485.0,www.hospital6632.com
6633,16633,Hospital Regional Care Center,Los Angeles,IL,33.972973,-101.657812,444.0,Level 3,1881.0,www.hospital6633.com
6634,16634,Hospital General Hospital,Atlanta,PA,36.042214,-119.491604,201.0,Level 3,,
6635,16635,Hospital Memorial Clinic,Boston,MA,35.248095,-102.465673,385.0,Level 2,1733.0,
6636,16636,Hospital General Medical Center,Phoenix,IL,42.156418,-106.040481,292.0,Level 1,,www.hospital6636.com
6637,16637,Hospital Unity Clinic,Boston,IL,31.482746,-95.751956,31.0,Level 2,693.0,www.hospital6637.com
6638,16638,Hospital Regional Care Center,Houston,PA,34.94212,-95.157342,191.0,,,www.hospital6638.com
6639,16639,Hospital Grace Hospital,Miami,TX,35.76216,-84.09217,482.0,Level 3,,www.hospital6639.com
6640,16640,Hospital Mercy Clinic,Los Angeles,NY,41.584712,-100.523921,191.0,Level 3,1859.0,www.hospital6640.com
6641,16641,Hospital Unity Medical Center,Chicago,MA,33.568227,-96.061665,165.0,Level 2,,www.hospital6641.com
6642,16642,Hospital Community Medical Center,Houston,FL,33.607914,-78.080306,293.0,Level 3,1446.0,
6643,16643,Hospital Unity Health System,Philadelphia,IL,39.492627,-116.143451,,,660.0,
6644,16644,Hospital Community Care Center,Atlanta,AZ,40.154272,-75.383368,47.0,Level 3,1275.0,www.hospital6644.com
6645,16645,Hospital Central Care Center,Seattle,PA,38.95447,-89.731241,201.0,Level 3,181.0,www.hospital6645.com
6646,16646,Hospital Central Care Center,Miami,NY,35.008841,-116.128204,220.0,Level 3,986.0,www.hospital6646.com
6647,16647,Hospital Regional Hospital,Chicago,MA,39.746614,-81.318687,483.0,,653.0,www.hospital6647.com
6648,16648,Hospital Community Care Center,Los Angeles,AZ,37.958601,-85.460875,329.0,Level 2,1142.0,www.hospital6648.com
6649,16649,Hospital Memorial Care Center,Chicago,WA,44.822337,-80.61407,66.0,,886.0,www.hospital6649.com
6650,16650,Hospital Central Care Center,Seattle,CA,31.486496,-94.075786,448.0,,234.0,www.hospital6650.com
6651,16651,Hospital Hope Health System,Atlanta,TX,33.378463,-102.696017,34.0,,1877.0,
6652,16652,Hospital Grace Clinic,Los Angeles,WA,30.555846,-76.133925,257.0,Level 1,597.0,
6653,16653,Hospital Memorial Health System,Philadelphia,MA,44.561545,-102.113804,65.0,Level 2,724.0,www.hospital6653.com
6654,16654,Hospital Regional Hospital,Boston,CA,42.326898,-91.230345,363.0,,1240.0,www.hospital6654.com
6655,16655,Hospital Mercy Clinic,Philadelphia,FL,43.310979,-110.635757,201.0,Level 2,942.0,www.hospital6655.com
6656,16656,Hospital St. Mary Health System,Chicago,AZ,39.106386,-90.365577,265.0,Level 1,614.0,
6657,16657,Hospital Unity Hospital,Houston,WA,30.54774,-78.381881,194.0,Level 1,1396.0,www.hospital6657.com
6658,16658,Hospital Regional Clinic,Los Angeles,IL,42.537912,-114.081344,180.0,Level 3,1570.0,
6659,16659,Hospital General Medical Center,Philadelphia,FL,38.044831,-99.941859,154.0,,1804.0,www.hospital6659.com
6660,16660,Hospital Community Hospital,Houston,PA,44.425038,-94.761099,197.0,Level 3,854.0,www.hospital6660.com
6661,16661,Hospital Memorial Medical Center,Houston,TX,36.294381,-95.098093,319.0,,,www.hospital6661.com
6662,16662,Hospital Mercy Clinic,Houston,TX,36.287781,-78.21434,444.0,Level 2,1377.0,
6663,16663,Hospital Central Medical Center,Dallas,FL,38.290838,-92.252343,298.0,,1952.0,www.hospital6663.com
6664,16664,Hospital St. Mary Care Center,Dallas,WA,33.493488,-99.062054,46.0,Level 2,637.0,www.hospital6664.com
6665,16665,Hospital Grace Care Center,Atlanta,MA,35.264914,-113.824317,63.0,Level 2,787.0,
6666,16666,Hospital Regional Medical Center,Atlanta,CA,31.609172,-119.464464,473.0,Level 3,1744.0,
6667,16667,Hospital Central Care Center,Los Angeles,MA,39.592433,-110.95245,380.0,Level 2,1274.0,
6668,16668,Hospital Memorial Health System,Houston,NY,30.321277,-75.223691,,Level 3,1184.0,www.hospital6668.com
6669,16669,Hospital St. Mary Hospital,Boston,TX,37.671758,-90.759476,83.0,Level 1,1636.0,
6670,16670,Hospital Community Health System,Philadelphia,IL,43.487523,-91.103771,,Level 3,1146.0,www.hospital6670.com
6671,16671,Hospital Unity Care Center,Los Angeles,WA,34.462547,-83.040297,341.0,Level 1,1077.0,www.hospital6671.com
6672,16672,Hospital Community Health System,Atlanta,TX,31.940376,-85.487486,360.0,,854.0,www.hospital6672.com
6673,16673,Hospital Hope Clinic,Boston,PA,38.986321,-95.083195,308.0,Level 3,1452.0,www.hospital6673.com
6674,16674,Hospital Community Care Center,Chicago,NY,35.785823,-82.524773,461.0,,1649.0,www.hospital6674.com
6675,16675,Hospital Mercy Hospital,Seattle,WA,42.705167,-83.442096,158.0,Level 2,1351.0,www.hospital6675.com
6676,16676,Hospital General Care Center,Los Angeles,AZ,36.766796,-91.474489,135.0,Level 3,1441.0,www.hospital6676.com
6677,16677,Hospital Regional Medical Center,Boston,NY,36.504933,-112.435288,127.0,,1043.0,www.hospital6677.com
6678,16678,Hospital Memorial Health System,Phoenix,WA,41.486266,-95.2444,290.0,,1432.0,www.hospital6678.com
6679,16679,Hospital Regional Health System,Chicago,TX,43.334655,-89.57535,,Level 2,1896.0,www.hospital6679.com
6680,16680,Hospital Hope Medical Center,Dallas,CA,36.096378,-100.294392,68.0,,,www.hospital6680.com
6681,16681,Hospital Regional Care Center,Miami,WA,41.167475,-115.671309,70.0,Level 3,1058.0,www.hospital6681.com
6682,16682,Hospital Hope Clinic,Los Angeles,GA,40.965926,-109.853693,20.0,Level 3,1396.0,
6683,16683,Hospital Central Care Center,Seattle,CA,41.122959,-89.040629,,Level 3,1552.0,www.hospital6683.com
6684,16684,Hospital Hope Care Center,Chicago,IL,36.617733,-91.17229,394.0,Level 3,,www.hospital6684.com
6685,16685,Hospital Community Care Center,Philadelphia,IL,34.588275,-95.978191,139.0,Level 2,1322.0,www.hospital6685.com
6686,16686,Hospital Grace Hospital,Phoenix,TX,39.043119,-87.896302,118.0,Level 1,1640.0,
6687,16687,Hospital Regional Medical Center,Los Angeles,FL,42.870541,-77.501899,423.0,Level 2,,www.hospital6687.com
6688,16688,Hospital Memorial Hospital,Houston,NY,31.250126,-84.13338,306.0,Level 3,258.0,www.hospital6688.com
6689,16689,Hospital General Care Center,Philadelphia,PA,36.907161,-80.986994,423.0,,1771.0,www.hospital6689.com
6690,16690,Hospital Regional Hospital,Los Angeles,WA,32.845167,-115.857132,41.0,Level 3,,
6691,16691,Hospital Regional Clinic,Phoenix,FL,39.636837,-88.833151,63.0,Level 3,868.0,
6692,16692,Hospital St. Mary Health System,Phoenix,CA,40.940105,-94.724854,,Level 3,1481.0,www.hospital6692.com
6693,16693,Hospital General Medical Center,Philadelphia,NY,39.704243,-115.19516,68.0,,995.0,
6694,16694,Hospital Regional Care Center,Seattle,WA,35.239555,-100.875857,314.0,Level 1,1738.0,www.hospital6694.com
6695,16695,Hospital Grace Clinic,Philadelphia,TX,36.956453,-90.020826,39.0,Level 1,1064.0,
6696,16696,Hospital Grace Health System,Dallas,WA,42.828911,-83.822968,312.0,Level 2,961.0,www.hospital6696.com
6697,16697,Hospital Community Care Center,Chicago,TX,42.387344,-90.698054,,,688.0,www.hospital6697.com
6698,16698,Hospital General Hospital,Los Angeles,IL,44.338747,-103.476951,485.0,Level 2,1096.0,www.hospital6698.com
6699,16699,Hospital Mercy Clinic,Philadelphia,NY,37.628471,-98.138847,,Level 2,219.0,www.hospital6699.com
6700,16700,Hospital Unity Clinic,Dallas,GA,44.505764,-107.294002,181.0,Level 3,878.0,www.hospital6700.com
6701,16701,Hospital Grace Health System,Atlanta,NY,43.878783,-95.087655,173.0,Level 3,1245.0,www.hospital6701.com
6702,16702,Hospital Community Care Center,Houston,GA,31.226127,-114.051881,491.0,Level 2,1261.0,www.hospital6702.com
6703,16703,Hospital Central Care Center,Philadelphia,IL,35.524618,-89.793449,152.0,Level 3,1563.0,www.hospital6703.com
6704,16704,Hospital General Care Center,Philadelphia,FL,30.578033,-84.283171,379.0,,,www.hospital6704.com
6705,16705,Hospital Memorial Hospital,Boston,PA,43.074735,-112.205954,230.0,Level 1,287.0,www.hospital6705.com
6706,16706,Hospital Community Hospital,Chicago,PA,34.52397,-115.03702,120.0,Level 3,811.0,www.hospital6706.com
6707,16707,Hospital Unity Care Center,Chicago,MA,37.458765,-114.471358,299.0,,110.0,www.hospital6707.com
6708,16708,Hospital Grace Clinic,Atlanta,TX,33.925709,-76.84631,149.0,Level 3,618.0,www.hospital6708.com
6709,16709,Hospital Community Medical Center,Phoenix,FL,36.04973,-105.600495,460.0,Level 3,1968.0,
6710,16710,Hospital Mercy Clinic,Atlanta,NY,44.379703,-87.271457,285.0,Level 2,1475.0,www.hospital6710.com
6711,16711,Hospital Central Hospital,Boston,MA,43.456337,-93.835642,464.0,,,
6712,16712,Hospital St. Mary Health System,Houston,IL,32.084259,-108.512293,489.0,,629.0,www.hospital6712.com
6713,16713,Hospital Grace Health System,Phoenix,PA,34.457498,-97.728875,224.0,Level 3,257.0,www.hospital6713.com
6714,16714,Hospital Unity Hospital,Houston,PA,31.630607,-102.831758,76.0,Level 2,169.0,
6715,16715,Hospital Hope Care Center,Seattle,PA,42.958058,-107.789191,341.0,Level 3,,www.hospital6715.com
6716,16716,Hospital Memorial Clinic,Miami,IL,36.103899,-103.623096,358.0,Level 1,1827.0,www.hospital6716.com
6717,16717,Hospital Central Hospital,Dallas,PA,43.650977,-79.840712,258.0,Level 2,1941.0,www.hospital6717.com
6718,16718,Hospital St. Mary Hospital,Atlanta,IL,35.872672,-118.085605,86.0,Level 3,647.0,www.hospital6718.com
6719,16719,Hospital Grace Health System,Philadelphia,TX,33.709027,-76.372124,255.0,Level 1,456.0,www.hospital6719.com
6720,16720,Hospital Mercy Hospital,Dallas,TX,33.284447,-90.133815,198.0,Level 3,1566.0,www.hospital6720.com
6721,16721,Hospital St. Mary Care Center,Houston,WA,30.86518,-88.989765,79.0,Level 3,,
6722,16722,Hospital Community Health System,Dallas,AZ,39.83587,-80.020014,341.0,,493.0,www.hospital6722.com
6723,16723,Hospital General Health System,Chicago,FL,40.518552,-105.081311,58.0,Level 2,669.0,www.hospital6723.com
6724,16724,Hospital Community Care Center,Seattle,TX,39.413497,-94.352851,140.0,,1394.0,www.hospital6724.com
6725,16725,Hospital St. Mary Care Center,Miami,IL,41.945155,-115.818388,442.0,Level 1,1435.0,www.hospital6725.com
6726,16726,Hospital Community Medical Center,Los Angeles,WA,43.513892,-91.984766,181.0,Level 1,1059.0,www.hospital6726.com
6727,16727,Hospital Community Clinic,Miami,GA,34.904573,-98.425225,,Level 3,240.0,www.hospital6727.com
6728,16728,Hospital Unity Medical Center,Miami,IL,38.024795,-77.513353,404.0,,789.0,www.hospital6728.com
6729,16729,Hospital Community Health System,Los Angeles,CA,36.094269,-77.955663,467.0,Level 2,1906.0,www.hospital6729.com
6730,16730,Hospital St. Mary Care Center,Atlanta,AZ,41.585754,-112.641449,38.0,,,www.hospital6730.com
6731,16731,Hospital St. Mary Clinic,Miami,AZ,38.352822,-110.575521,224.0,Level 2,1871.0,
6732,16732,Hospital Hope Clinic,Miami,NY,43.134388,-94.879875,331.0,Level 3,1998.0,www.hospital6732.com
6733,16733,Hospital Grace Hospital,Chicago,IL,38.996457,-96.280977,124.0,Level 1,1438.0,www.hospital6733.com
6734,16734,Hospital Grace Care Center,Atlanta,WA,33.476364,-87.984215,276.0,Level 3,1434.0,www.hospital6734.com
6735,16735,Hospital General Medical Center,Houston,PA,42.023486,-119.810162,47.0,Level 3,,www.hospital6735.com
6736,16736,Hospital Central Medical Center,Phoenix,CA,41.187082,-75.07575,,Level 1,859.0,
6737,16737,Hospital Hope Hospital,Chicago,AZ,37.910172,-102.730519,82.0,Level 1,308.0,www.hospital6737.com
6738,16738,Hospital Regional Hospital,Philadelphia,AZ,38.167135,-110.42759,222.0,Level 2,1191.0,www.hospital6738.com
6739,16739,Hospital General Clinic,Chicago,CA,42.90402,-103.004862,158.0,Level 3,837.0,www.hospital6739.com
6740,16740,Hospital General Medical Center,Miami,IL,42.127379,-105.354669,374.0,,383.0,www.hospital6740.com
6741,16741,Hospital Grace Medical Center,Boston,WA,41.750195,-118.768443,24.0,Level 3,121.0,
6742,16742,Hospital Central Medical Center,Philadelphia,MA,31.602051,-96.52484,222.0,Level 1,,www.hospital6742.com
6743,16743,Hospital Mercy Health System,Chicago,AZ,39.025149,-75.684486,138.0,Level 2,454.0,www.hospital6743.com
6744,16744,Hospital Memorial Care Center,Boston,WA,41.946592,-90.120729,183.0,,431.0,www.hospital6744.com
6745,16745,Hospital St. Mary Health System,Dallas,MA,40.097096,-113.236593,373.0,Level 2,552.0,www.hospital6745.com
6746,16746,Hospital Central Hospital,Chicago,IL,31.739571,-118.487837,45.0,Level 1,,www.hospital6746.com
6747,16747,Hospital Hope Health System,Seattle,PA,42.50137,-87.768935,396.0,Level 3,1709.0,www.hospital6747.com
6748,16748,Hospital Mercy Medical Center,Atlanta,NY,32.258785,-77.787148,458.0,Level 3,982.0,www.hospital6748.com
6749,16749,Hospital Unity Clinic,Dallas,IL,35.364053,-97.477167,488.0,Level 1,943.0,www.hospital6749.com
6750,16750,Hospital St. Mary Medical Center,Houston,PA,30.49018,-90.970243,262.0,Level 2,1499.0,www.hospital6750.com
6751,16751,Hospital Memorial Care Center,Dallas,FL,44.012115,-104.737617,201.0,Level 2,1706.0,www.hospital6751.com
6752,16752,Hospital Regional Health System,Atlanta,WA,31.717957,-85.249648,335.0,Level 3,423.0,www.hospital6752.com
6753,16753,Hospital General Hospital,Seattle,GA,33.180223,-81.974633,250.0,Level 1,262.0,www.hospital6753.com
6754,16754,Hospital Grace Medical Center,Boston,AZ,38.273369,-104.920649,203.0,Level 3,1539.0,
6755,16755,Hospital Community Care Center,Los Angeles,TX,38.458578,-91.927816,165.0,,648.0,www.hospital6755.com
6756,16756,Hospital Memorial Care Center,Los Angeles,PA,44.606326,-89.920431,224.0,,1054.0,
6757,16757,Hospital Unity Hospital,Dallas,TX,42.475751,-85.904749,239.0,,1961.0,www.hospital6757.com
6758,16758,Hospital St. Mary Health System,Boston,WA,41.465274,-83.612057,,Level 2,1270.0,www.hospital6758.com
6759,16759,Hospital Community Care Center,Philadelphia,IL,44.395592,-108.403496,473.0,,1126.0,www.hospital6759.com
6760,16760,Hospital Central Medical Center,Phoenix,TX,41.574239,-112.466094,74.0,Level 3,1917.0,www.hospital6760.com
6761,16761,Hospital Central Clinic,Miami,WA,43.08028,-113.9293,260.0,Level 2,229.0,www.hospital6761.com
6762,16762,Hospital Hope Medical Center,Seattle,CA,38.317188,-96.761398,346.0,Level 3,1787.0,www.hospital6762.com
