provider_id,hospital_name,address,city,state,zip_code,county_name,phone_number,hospital_type,hospital_ownership,emergency_services
15195,Hospital Central Clinic,6277 Elm St,Phoenix,MA,13032,County A,2975905579,Psychiatric,Tribal,True
15196,Hospital Unity Medical Center,6713 Hill Blvd,Los Angeles,FL,34538,County D,2640468508,Rehabilitation,Non-Profit,True
15197,Hospital Hope Hospital,2083 Lake Dr,Los Angeles,MA,69928,County C,2130688239,Long Term Care,Tribal,False
15198,Hospital General Health System,6467 Cedar Lane,Philadelphia,MA,21450,County B,7147167317,Critical Access,Tribal,False
15199,Hospital General Care Center,8077 Hill Blvd,Seattle,GA,45945,County C,4583810983,Rehabilitation,Non-Profit,
15200,Hospital General Care Center,9044 Cedar Lane,Los Angeles,GA,41925,County B,9979566077,Long Term Care,Government,False
15201,Hospital Unity Medical Center,8393 Cedar Lane,Phoenix,TX,24040,County B,7101638721,Rehabilitation,Non-Profit,
15202,Hospital Central Medical Center,9971 Main St,Seattle,PA,14317,County E,7334504365,Psychiatric,Government,
15203,Hospital Central Health System,8609 Elm St,Houston,CA,14960,County C,9983242862,Critical Access,Proprietary,False
15204,Hospital Community Hospital,8590 Cedar Lane,Dallas,PA,76647,County D,4412007782,Rehabilitation,Non-Profit,True
15205,Hospital Memorial Health System,3900 Park Ave,Chicago,CA,27760,County D,3730619566,Psychiatric,Church,
15206,Hospital St. Mary Medical Center,4966 Park Ave,Phoenix,GA,29779,County E,3018182150,Long Term Care,Proprietary,True
15207,Hospital Unity Hospital,8934 Lake Dr,Dallas,CA,46213,County C,9160216595,Rehabilitation,Tribal,
15208,Hospital Unity Medical Center,5401 Main St,Seattle,TX,56123,County E,5489738792,Psychiatric,Proprietary,
15209,Hospital General Hospital,4774 Main St,Chicago,NY,13394,County A,9158181762,Psychiatric,Non-Profit,
15210,Hospital Mercy Health System,4711 Hill Blvd,Phoenix,FL,32540,County B,9613742665,Long Term Care,Non-Profit,False
15211,Hospital Hope Clinic,4366 Elm St,Boston,GA,54453,County B,6164369236,Psychiatric,Non-Profit,
15212,Hospital General Care Center,4668 Oak Rd,Philadelphia,MA,89475,County C,8444255782,Acute Care,Government,False
15213,Hospital Central Care Center,7604 Main St,Seattle,MA,22219,County A,8417116349,Psychiatric,Proprietary,False
15214,Hospital Community Care Center,7517 Oak Rd,Boston,PA,34054,County B,5618996924,Critical Access,Proprietary,True
15215,Hospital Community Care Center,6035 Hill Blvd,Houston,TX,85996,County E,4742979556,Acute Care,Government,
15216,Hospital General Medical Center,4567 River Rd,Houston,WA,77927,County E,2152709948,Psychiatric,Tribal,True
15217,Hospital Regional Health System,2566 Elm St,Phoenix,WA,72373,County C,5346328334,Long Term Care,Government,
15218,Hospital Unity Hospital,9286 Cedar Lane,Houston,IL,38347,County B,9870776428,Acute Care,Church,False
15219,Hospital Central Care Center,1144 Main St,Los Angeles,AZ,79584,County C,5025333035,Psychiatric,Tribal,True
15220,Hospital Mercy Care Center,9956 River Rd,Dallas,AZ,45817,County A,6893339943,Long Term Care,Tribal,
15221,Hospital Unity Clinic,4237 Elm St,Seattle,IL,48493,County C,8922045235,Acute Care,Non-Profit,
15222,Hospital Hope Hospital,2772 Elm St,Atlanta,MA,54642,County A,7489358250,Psychiatric,Proprietary,False
15223,Hospital Community Medical Center,4642 Main St,Los Angeles,WA,20420,County A,6255186550,Rehabilitation,Non-Profit,
15224,Hospital Mercy Hospital,7577 River Rd,Houston,NY,45596,County C,7133323441,Long Term Care,Non-Profit,
15225,Hospital Regional Hospital,1580 Lake Dr,Phoenix,PA,88824,County A,6918167504,Acute Care,Tribal,False
15226,Hospital Unity Care Center,2130 Hill Blvd,Chicago,CA,42400,County C,8063397424,Acute Care,Government,True
15227,Hospital Community Medical Center,6355 Main St,Chicago,GA,23702,County B,3153482308,Rehabilitation,Proprietary,
15228,Hospital Central Hospital,4019 Elm St,Phoenix,NY,80982,County A,7733446787,Psychiatric,Tribal,False
15229,Hospital Hope Clinic,9047 Oak Rd,Philadelphia,AZ,76338,County A,2561509710,Critical Access,Proprietary,False
15230,Hospital Grace Hospital,9256 Main St,Miami,NY,54142,County A,8505319327,Acute Care,Church,False
15231,Hospital Grace Health System,3841 River Rd,Los Angeles,CA,65884,County C,2707276009,Rehabilitation,Proprietary,False
15232,Hospital Grace Care Center,6881 Park Ave,Phoenix,FL,21450,County A,2902751650,Critical Access,Proprietary,False
15233,Hospital Community Health System,404 River Rd,Dallas,FL,60490,County D,2886013469,Psychiatric,Non-Profit,False
15234,Hospital Unity Care Center,8864 Elm St,Miami,IL,88795,County E,4769034298,Long Term Care,Non-Profit,False
15235,Hospital Memorial Health System,7969 Elm St,Atlanta,PA,96914,County B,5417928088,Critical Access,Tribal,False
15236,Hospital General Health System,106 Elm St,Philadelphia,WA,72917,County C,5679613038,Long Term Care,Government,False
15237,Hospital Unity Health System,5969 Main St,Phoenix,TX,22845,County B,6653392706,Rehabilitation,Proprietary,
15238,Hospital General Medical Center,1841 Lake Dr,Phoenix,AZ,99272,County A,6613395146,Rehabilitation,Proprietary,True
15239,Hospital General Hospital,9532 Lake Dr,Seattle,WA,91979,County A,2339283045,Rehabilitation,Tribal,True
15240,Hospital General Hospital,9940 Oak Rd,Houston,FL,33134,County B,3344348432,Rehabilitation,Government,False
15241,Hospital Hope Medical Center,5380 Cedar Lane,Atlanta,WA,50364,County B,2291664980,Acute Care,Proprietary,
15242,Hospital General Health System,7503 Elm St,Houston,AZ,44101,County D,8376071917,Long Term Care,Church,False
15243,Hospital Mercy Clinic,5088 Cedar Lane,Phoenix,NY,47531,County D,9474494756,Rehabilitation,Government,False
15244,Hospital St. Mary Clinic,4111 Park Ave,Philadelphia,IL,40582,County E,7410986098,Long Term Care,Proprietary,
15245,Hospital Mercy Hospital,7951 Elm St,Phoenix,PA,39291,County C,4763111399,Rehabilitation,Government,True
15246,Hospital Grace Clinic,1198 Cedar Lane,Los Angeles,WA,83263,County C,9134445000,Critical Access,Non-Profit,
15247,Hospital Mercy Care Center,3070 Cedar Lane,Seattle,CA,27486,County E,4587030454,Long Term Care,Non-Profit,
15248,Hospital General Clinic,6758 Elm St,Dallas,CA,77495,County E,4927776627,Long Term Care,Church,
15249,Hospital St. Mary Care Center,8742 Cedar Lane,Dallas,AZ,53317,County C,7054140450,Long Term Care,Tribal,
15250,Hospital Memorial Medical Center,1246 Cedar Lane,Chicago,IL,46954,County B,5055155609,Rehabilitation,Non-Profit,False
15251,Hospital Unity Care Center,3908 Lake Dr,Los Angeles,TX,57684,County E,2087109971,Rehabilitation,Government,
15252,Hospital Central Hospital,9303 Cedar Lane,Seattle,AZ,81730,County D,2966916536,Rehabilitation,Non-Profit,
15253,Hospital Mercy Care Center,3501 Park Ave,Philadelphia,GA,32534,County B,9252035244,Rehabilitation,Non-Profit,True
15254,Hospital St. Mary Care Center,4061 Main St,Chicago,CA,96355,County B,3350045422,Critical Access,Government,True
15255,Hospital Grace Hospital,3342 Oak Rd,Philadelphia,PA,62541,County A,5428024425,Psychiatric,Government,
15256,Hospital Mercy Hospital,6818 Oak Rd,Miami,FL,34204,County B,6120178329,Acute Care,Government,True
15257,Hospital Regional Medical Center,5065 Cedar Lane,Boston,IL,70747,County C,4826463987,Psychiatric,Church,True
15258,Hospital Central Hospital,5066 Main St,Boston,AZ,19765,County A,4823710541,Long Term Care,Non-Profit,True
15259,Hospital Mercy Health System,4242 Cedar Lane,Miami,FL,54120,County C,2816773724,Psychiatric,Proprietary,True
15260,Hospital St. Mary Clinic,6596 River Rd,Seattle,WA,81546,County A,3456970233,Acute Care,Church,
15261,Hospital Grace Clinic,4635 Elm St,Houston,FL,83446,County A,6153777832,Critical Access,Proprietary,True
15262,Hospital Regional Health System,7513 Main St,Chicago,NY,30283,County C,4563011383,Long Term Care,Non-Profit,False
15263,Hospital General Health System,5224 Lake Dr,Boston,FL,99474,County E,5981413427,Critical Access,Church,
15264,Hospital Memorial Care Center,6557 Hill Blvd,Los Angeles,WA,89310,County B,4359695055,Critical Access,Non-Profit,False
15265,Hospital General Health System,4507 Lake Dr,Philadelphia,CA,99856,County B,7940480576,Long Term Care,Tribal,
15266,Hospital Community Clinic,4305 River Rd,Los Angeles,TX,63250,County B,8989467191,Long Term Care,Non-Profit,False
15267,Hospital Community Health System,4806 Park Ave,Miami,PA,24995,County D,2544080513,Long Term Care,Government,True
15268,Hospital Memorial Medical Center,2261 Park Ave,Miami,AZ,21812,County D,9979908153,Rehabilitation,Tribal,True
15269,Hospital Hope Clinic,7719 Cedar Lane,Dallas,GA,78257,County A,2791395669,Critical Access,Tribal,False
15270,Hospital Memorial Health System,2891 Main St,Miami,IL,55517,County D,3594118207,Long Term Care,Church,
15271,Hospital Mercy Medical Center,8961 Main St,Seattle,IL,13154,County D,5699243817,Critical Access,Government,True
15272,Hospital Grace Care Center,1349 Oak Rd,Philadelphia,MA,34427,County B,3329890128,Psychiatric,Government,False
15273,Hospital Grace Medical Center,8800 Lake Dr,Los Angeles,PA,24528,County A,9969770026,Long Term Care,Tribal,
15274,Hospital Central Medical Center,4272 Oak Rd,Los Angeles,NY,71055,County E,5657567577,Psychiatric,Church,False
15275,Hospital Hope Clinic,8826 Main St,Seattle,WA,74732,County A,9342942963,Rehabilitation,Church,False
15276,Hospital Central Health System,486 Oak Rd,Los Angeles,IL,17747,County B,4169582923,Critical Access,Government,False
15277,Hospital Central Medical Center,407 River Rd,Philadelphia,MA,39653,County C,8112091286,Acute Care,Non-Profit,
15278,Hospital St. Mary Health System,4132 Cedar Lane,Boston,CA,16957,County E,3110591930,Long Term Care,Proprietary,
15279,Hospital Regional Clinic,5364 Main St,Atlanta,NY,55685,County D,8158887032,Rehabilitation,Non-Profit,
15280,Hospital Central Medical Center,4832 River Rd,Dallas,MA,45031,County C,8444258506,Rehabilitation,Proprietary,False
15281,Hospital General Clinic,6643 Cedar Lane,Dallas,IL,42912,County A,3421758957,Acute Care,Non-Profit,
15282,Hospital Grace Hospital,6961 Main St,Miami,WA,55979,County E,5756880947,Psychiatric,Church,
15283,Hospital General Care Center,728 Park Ave,Atlanta,GA,95582,County E,6926558147,Acute Care,Tribal,True
15284,Hospital Mercy Hospital,9948 Oak Rd,Miami,FL,83970,County B,6836239562,Critical Access,Church,True
15285,Hospital Unity Medical Center,3679 Lake Dr,Houston,PA,47472,County B,6133119028,Long Term Care,Government,True
15286,Hospital Grace Medical Center,1565 River Rd,Philadelphia,TX,12051,County D,4623676311,Psychiatric,Proprietary,
15287,Hospital Regional Health System,2279 Hill Blvd,Chicago,AZ,62288,County E,8493709853,Long Term Care,Tribal,False
15288,Hospital Memorial Clinic,338 Hill Blvd,Phoenix,WA,47692,County B,9129261668,Rehabilitation,Tribal,
15289,Hospital Unity Health System,2112 River Rd,Boston,FL,59033,County D,2441819585,Psychiatric,Tribal,True
15290,Hospital Community Health System,7573 River Rd,Phoenix,FL,26138,County E,4753811317,Psychiatric,Tribal,True
15291,Hospital Unity Hospital,8521 Hill Blvd,Philadelphia,AZ,28351,County B,7271890968,Long Term Care,Tribal,False
15292,Hospital Mercy Health System,2482 Elm St,Philadelphia,MA,52747,County E,9835377865,Acute Care,Tribal,True
15293,Hospital General Clinic,7032 Cedar Lane,Chicago,NY,82483,County D,4493657419,Acute Care,Non-Profit,
15294,Hospital Grace Hospital,1626 Oak Rd,Chicago,NY,23766,County C,6607964121,Psychiatric,Non-Profit,False
15295,Hospital Regional Health System,7970 Elm St,Philadelphia,PA,92078,County A,3330369637,Critical Access,Church,True
15296,Hospital Unity Medical Center,9449 Lake Dr,Los Angeles,GA,49370,County A,9506578414,Acute Care,Tribal,True
15297,Hospital Central Hospital,4056 Lake Dr,Chicago,GA,46990,County D,5874975381,Critical Access,Proprietary,
15298,Hospital General Hospital,4016 River Rd,Atlanta,AZ,54446,County E,2429863950,Rehabilitation,Church,
15299,Hospital Community Medical Center,7241 Hill Blvd,Houston,FL,43974,County B,9645335083,Psychiatric,Church,True
15300,Hospital Regional Clinic,2634 Main St,Chicago,IL,29310,County E,9500516491,Acute Care,Church,True
15301,Hospital Unity Health System,1634 Hill Blvd,Phoenix,WA,33319,County A,2747171966,Rehabilitation,Government,True
15302,Hospital St. Mary Hospital,4302 River Rd,Atlanta,CA,16521,County D,3341039333,Rehabilitation,Tribal,True
15303,Hospital Memorial Clinic,7435 Cedar Lane,Phoenix,TX,42398,County B,6338405500,Rehabilitation,Church,
15304,Hospital Community Medical Center,6296 Park Ave,Los Angeles,CA,47341,County B,4456699776,Long Term Care,Non-Profit,
15305,Hospital Unity Clinic,6885 Oak Rd,Dallas,PA,12601,County E,5849196958,Rehabilitation,Church,False
15306,Hospital Mercy Clinic,9525 River Rd,Houston,TX,49879,County C,7882389397,Psychiatric,Non-Profit,
15307,Hospital Regional Health System,969 Cedar Lane,Philadelphia,MA,10116,County D,2362195626,Critical Access,Proprietary,True
15308,Hospital Unity Care Center,4709 Park Ave,Seattle,IL,26158,County D,2781252264,Critical Access,Proprietary,True
15309,Hospital Unity Hospital,327 Lake Dr,Dallas,WA,18512,County A,3159515121,Rehabilitation,Tribal,True
15310,Hospital General Medical Center,1374 Hill Blvd,Chicago,MA,92363,County E,8992625266,Critical Access,Non-Profit,False
15311,Hospital St. Mary Hospital,1132 Elm St,Houston,CA,38569,County C,7965853542,Critical Access,Proprietary,False
15312,Hospital Regional Health System,4125 Oak Rd,Chicago,IL,50607,County B,7864012069,Psychiatric,Proprietary,False
15313,Hospital Mercy Medical Center,6783 River Rd,Seattle,TX,89090,County D,8633364412,Critical Access,Proprietary,True
15314,Hospital Memorial Medical Center,2402 Lake Dr,Houston,WA,89879,County A,8061374525,Long Term Care,Proprietary,False
15315,Hospital Central Clinic,4288 Cedar Lane,Miami,MA,73897,County B,4324342254,Psychiatric,Church,False
15316,Hospital Hope Medical Center,6153 River Rd,Houston,MA,61530,County B,7500295821,Long Term Care,Non-Profit,
15317,Hospital Unity Clinic,4711 Cedar Lane,Houston,WA,30705,County C,3398396084,Psychiatric,Non-Profit,False
15318,Hospital Community Health System,1141 Oak Rd,Houston,GA,28089,County B,4878870160,Acute Care,Non-Profit,True
15319,Hospital Grace Medical Center,1108 Lake Dr,Phoenix,PA,43708,County A,3778660578,Long Term Care,Proprietary,False
15320,Hospital Unity Hospital,8974 Hill Blvd,Boston,CA,55718,County E,9516348752,Psychiatric,Government,True
15321,Hospital Hope Hospital,6839 Elm St,Chicago,MA,60106,County B,5136705362,Acute Care,Proprietary,True
15322,Hospital Mercy Hospital,2943 Cedar Lane,Phoenix,WA,82327,County D,6965230115,Critical Access,Tribal,True
15323,Hospital Memorial Health System,4364 Hill Blvd,Dallas,TX,74298,County E,2755558463,Critical Access,Non-Profit,False
15324,Hospital General Health System,948 Park Ave,Miami,WA,77074,County E,3922001209,Long Term Care,Church,False
15325,Hospital Memorial Clinic,9963 Oak Rd,Houston,CA,22800,County A,3005142209,Long Term Care,Tribal,True
15326,Hospital Memorial Clinic,8458 Park Ave,Seattle,GA,96108,County C,9570047483,Rehabilitation,Non-Profit,True
15327,Hospital General Care Center,5016 Lake Dr,Miami,FL,13262,County D,5114664269,Critical Access,Non-Profit,True
15328,Hospital Hope Hospital,5571 Lake Dr,Phoenix,NY,51805,County B,6645129134,Acute Care,Government,False
15329,Hospital Memorial Care Center,5664 Hill Blvd,Philadelphia,MA,47229,County D,7472083818,Critical Access,Non-Profit,False
15330,Hospital Regional Hospital,3051 River Rd,Phoenix,PA,13327,County A,9631593013,Psychiatric,Government,True
15331,Hospital General Hospital,7141 Oak Rd,Miami,PA,46866,County D,2973335654,Acute Care,Church,False
15332,Hospital Unity Medical Center,8831 Cedar Lane,Boston,WA,67592,County A,5680506445,Critical Access,Church,
15333,Hospital Community Hospital,138 Elm St,Miami,TX,75688,County B,6808024704,Critical Access,Church,
15334,Hospital Regional Clinic,8475 Park Ave,Phoenix,IL,86178,County B,7151603605,Psychiatric,Church,
15335,Hospital St. Mary Care Center,4164 Hill Blvd,Dallas,PA,50264,County B,4815389901,Critical Access,Proprietary,True
15336,Hospital Memorial Medical Center,7548 River Rd,Houston,FL,92252,County A,7032960571,Acute Care,Tribal,
15337,Hospital St. Mary Clinic,1295 Lake Dr,Philadelphia,NY,35246,County C,9236233512,Long Term Care,Tribal,True
15338,Hospital Unity Care Center,4315 Main St,Atlanta,MA,86614,County A,8181059455,Long Term Care,Tribal,True
15339,Hospital Community Hospital,7689 Hill Blvd,Atlanta,PA,33546,County A,5493112011,Critical Access,Proprietary,
15340,Hospital Memorial Health System,1545 River Rd,Phoenix,PA,75661,County D,4993013164,Critical Access,Tribal,False
15341,Hospital Unity Clinic,402 River Rd,Atlanta,FL,34690,County A,8247547737,Acute Care,Proprietary,True
15342,Hospital St. Mary Care Center,8876 Oak Rd,Miami,TX,89844,County E,4406501026,Critical Access,Proprietary,False
15343,Hospital Unity Medical Center,4366 Main St,Seattle,TX,27328,County C,9443682590,Acute Care,Government,False
15344,Hospital Community Medical Center,5765 River Rd,Los Angeles,FL,75864,County E,5999462777,Rehabilitation,Government,False
15345,Hospital Community Health System,4514 Cedar Lane,Dallas,FL,53121,County D,6863590816,Critical Access,Proprietary,True
15346,Hospital Community Health System,5856 Park Ave,Dallas,AZ,95826,County A,4205503895,Rehabilitation,Non-Profit,True
15347,Hospital Unity Hospital,2248 Main St,Dallas,IL,39223,County C,2677227428,Acute Care,Church,True
15348,Hospital Central Medical Center,6678 Main St,Seattle,TX,78848,County E,7593502225,Long Term Care,Government,False
